
40102,"Go to ['base_1', 'region_1'] 617.866
Pulverize ['region_1'] 89.714
Go to ['region_1', 'region_10'] 996.740
Pulverize ['region_10'] 89.714
Go to ['region_10', 'region_5'] 164.853
Pulverize ['region_5'] 89.714
Go to base ['region_5', 'base_2'] 524.440
Recharge Battery ['base_2'] 50.452
Go to ['base_2', 'region_11'] 572.783
Pulverize ['region_11'] 89.714
Go to base ['region_11', 'base_2'] 572.783
Go to ['base_2', 'region_6'] 431.529
Pulverize ['region_6'] 89.714
Go to base ['region_6', 'base_2'] 431.529
Recharge Battery ['base_2'] 42.903
Go to ['base_2', 'region_12'] 562.349
Pulverize ['region_12'] 89.714
Go to base ['region_12', 'base_2'] 562.349
Go to ['base_2', 'region_3'] 649.546
Pulverize ['region_3'] 89.714
Go to ['region_3', 'region_7'] 88.778
Pulverize ['region_7'] 89.714
Go to base ['region_7', 'base_2'] 718.457
Recharge Battery ['base_2'] 55.895
Go to ['base_2', 'region_4'] 990.883
Pulverize ['region_4'] 89.714
Go to base ['region_4', 'base_2'] 990.883
",0,journal,10,2,1,0.98,9862.444000000001,34518.554000000004
40103,"Go to ['base_1', 'region_1'] 617.866
Pulverize ['region_1'] 89.714
Go to ['region_1', 'region_10'] 996.740
Pulverize ['region_10'] 89.714
Go to base ['region_10', 'base_3'] 216.990
Recharge Battery ['base_3'] 39.432
Go to ['base_3', 'region_5'] 377.277
Pulverize ['region_5'] 89.714
Go to base ['region_5', 'base_3'] 377.277
Go to ['base_3', 'region_11'] 248.221
Pulverize ['region_11'] 89.714
Go to ['region_11', 'region_12'] 101.490
Pulverize ['region_12'] 89.714
Go to ['region_12', 'region_6'] 369.209
Pulverize ['region_6'] 89.714
Go to base ['region_6', 'base_3'] 534.551
Recharge Battery ['base_3'] 46.409
Go to ['base_3', 'region_3'] 904.983
Pulverize ['region_3'] 89.714
Go to ['region_3', 'region_4'] 361.809
Pulverize ['region_4'] 89.714
Go to ['region_4', 'region_7'] 335.034
Pulverize ['region_7'] 89.714
Go to base ['region_7', 'base_3'] 908.231
",0,journal,10,2,1,0.54,7270.944999999999,25448.307499999995
40104,"Go to ['base_1', 'region_10'] 608.809
Pulverize ['region_10'] 89.714
Go to ['region_10', 'region_1'] 996.740
Pulverize ['region_1'] 89.714
Go to base ['region_1', 'base_4'] 607.420
Recharge Battery ['base_4'] 46.910
Go to ['base_4', 'region_11'] 449.374
Go to ['region_11', 'region_5'] 130.606
Pulverize ['region_5'] 89.714
Go to base ['region_5', 'base_4'] 319.414
Go to ['base_4', 'region_11'] 449.374
Pulverize ['region_11'] 89.714
Go to base ['region_11', 'base_4'] 449.374
Recharge Battery ['base_4'] 38.776
Go to ['base_4', 'region_12'] 536.431
Pulverize ['region_12'] 89.714
Go to ['region_12', 'region_3'] 742.189
Pulverize ['region_3'] 89.714
Go to base ['region_3', 'base_4'] 212.943
Recharge Battery ['base_4'] 32.765
Go to ['base_4', 'region_4'] 549.106
Pulverize ['region_4'] 89.714
Go to ['region_4', 'region_6'] 734.511
Pulverize ['region_6'] 89.714
Go to ['region_6', 'region_7'] 402.857
Pulverize ['region_7'] 89.714
Go to base ['region_7', 'base_4'] 214.180
",0,journal,10,2,1,2.92,8358.205,29253.7175
40105,"Go to ['base_1', 'region_1'] 617.866
Pulverize ['region_1'] 89.714
Go to ['region_1', 'region_3'] 458.589
Pulverize ['region_3'] 89.714
Go to ['region_3', 'region_5'] 528.820
Pulverize ['region_5'] 89.714
Go to base ['region_5', 'base_4'] 319.414
Recharge Battery ['base_4'] 43.016
Go to ['base_4', 'region_8'] 356.080
Pulverize ['region_8'] 89.714
Go to ['region_8', 'region_6'] 541.957
Pulverize ['region_6'] 89.714
Go to ['region_6', 'region_9'] 237.809
Pulverize ['region_9'] 89.714
Go to base ['region_9', 'base_3'] 321.011
Recharge Battery ['base_3'] 33.843
Go to ['base_3', 'region_4'] 1242.123
Go to ['region_4', 'region_10'] 1025.769
Pulverize ['region_10'] 89.714
Go to base ['region_10', 'base_3'] 216.990
Recharge Battery ['base_3'] 50.482
Go to ['base_3', 'region_11'] 248.221
Pulverize ['region_11'] 89.714
Go to ['region_11', 'region_4'] 993.900
Pulverize ['region_4'] 89.714
",0,journal,9,1,1,0.94,8070.315999999999,28246.105999999996
40106,"Go to ['base_1', 'region_6'] 441.054
Pulverize ['region_6'] 89.714
Go to ['region_6', 'region_3'] 379.489
Pulverize ['region_3'] 89.714
Go to ['region_3', 'region_10'] 693.300
Go to base ['region_10', 'base_4'] 482.677
Recharge Battery ['base_4'] 42.666
Go to ['base_4', 'region_4'] 549.106
Pulverize ['region_4'] 89.714
Go to base ['region_4', 'base_4'] 549.106
Go to ['base_4', 'region_10'] 482.677
Pulverize ['region_10'] 89.714
Go to base ['region_10', 'base_4'] 482.677
Recharge Battery ['base_4'] 43.980
Go to ['base_4', 'region_8'] 356.080
Pulverize ['region_8'] 89.714
Go to ['region_8', 'region_11'] 802.254
Go to ['region_11', 'region_1'] 962.086
Pulverize ['region_1'] 89.714
Go to base ['region_1', 'base_1'] 617.866
Recharge Battery ['base_1'] 57.210
Go to ['base_1', 'region_11'] 584.554
Pulverize ['region_11'] 89.714
Go to ['region_11', 'region_5'] 130.606
Pulverize ['region_5'] 89.714
Go to ['region_5', 'region_9'] 62.169
Pulverize ['region_9'] 89.714
Go to base ['region_9', 'base_1'] 570.669
",0,journal,10,2,1,0.88,9126.652,31943.282
40107,"Go to ['base_1', 'region_1'] 617.866
Pulverize ['region_1'] 89.714
Go to ['region_1', 'region_3'] 458.589
Pulverize ['region_3'] 89.714
Go to ['region_3', 'region_5'] 528.820
Pulverize ['region_5'] 89.714
Go to base ['region_5', 'base_4'] 319.414
Recharge Battery ['base_4'] 43.016
Go to ['base_4', 'region_8'] 356.080
Pulverize ['region_8'] 89.714
Go to ['region_8', 'region_6'] 541.957
Pulverize ['region_6'] 89.714
Go to ['region_6', 'region_9'] 237.809
Go to ['region_9', 'region_4'] 921.137
Pulverize ['region_4'] 89.714
Go to base ['region_4', 'base_2'] 990.883
Recharge Battery ['base_2'] 65.039
Go to ['base_2', 'region_10'] 596.994
Pulverize ['region_10'] 89.714
Go to ['region_10', 'region_11'] 35.117
Pulverize ['region_11'] 89.714
Go to ['region_11', 'region_9'] 72.850
Pulverize ['region_9'] 89.714
Go to base ['region_9', 'base_2'] 559.143
",0,journal,10,2,1,0.92,7179.139999999999,25126.989999999998
40108,"Go to ['base_1', 'region_1'] 617.866
Pulverize ['region_1'] 89.714
Go to ['region_1', 'region_3'] 458.589
Pulverize ['region_3'] 89.714
Go to ['region_3', 'region_5'] 528.820
Pulverize ['region_5'] 89.714
Go to base ['region_5', 'base_4'] 319.414
Recharge Battery ['base_4'] 43.016
Go to ['base_4', 'region_8'] 356.080
Pulverize ['region_8'] 89.714
Go to ['region_8', 'region_6'] 541.957
Pulverize ['region_6'] 89.714
Go to ['region_6', 'region_4'] 734.511
Pulverize ['region_4'] 89.714
Go to base ['region_4', 'base_3'] 1242.123
Recharge Battery ['base_3'] 61.643
Go to ['base_3', 'region_9'] 321.011
Pulverize ['region_9'] 89.714
Go to ['region_9', 'region_10'] 105.170
Pulverize ['region_10'] 89.714
Go to ['region_10', 'region_11'] 35.117
Pulverize ['region_11'] 89.714
Go to base ['region_11', 'base_3'] 248.221
",0,journal,10,2,1,0.28,6447.964,22567.874
40109,"Go to ['base_1', 'region_10'] 608.809
Pulverize ['region_10'] 89.714
Go to ['region_10', 'region_1'] 996.740
Pulverize ['region_1'] 89.714
Go to ['region_1', 'region_3'] 458.589
Pulverize ['region_3'] 89.714
Go to base ['region_3', 'base_4'] 212.943
Recharge Battery ['base_4'] 49.926
Go to ['base_4', 'region_11'] 449.374
Pulverize ['region_11'] 89.714
Go to ['region_11', 'region_4'] 993.900
Pulverize ['region_4'] 89.714
Go to base ['region_4', 'base_4'] 549.106
Recharge Battery ['base_4'] 42.584
Go to ['base_4', 'region_5'] 319.414
Pulverize ['region_5'] 89.714
Go to base ['region_5', 'base_4'] 319.414
Go to ['base_4', 'region_6'] 193.845
Pulverize ['region_6'] 89.714
Go to ['region_6', 'region_8'] 541.957
Pulverize ['region_8'] 89.714
Go to base ['region_8', 'base_4'] 356.080
Recharge Battery ['base_4'] 39.213
Go to ['base_4', 'region_9'] 377.531
Pulverize ['region_9'] 89.714
Go to base ['region_9', 'base_4'] 377.531
",0,journal,10,2,1,2.33,7723.381999999999,27031.836999999996
40110,"Go to ['base_1', 'region_1'] 617.866
Pulverize ['region_1'] 89.714
Go to ['region_1', 'region_3'] 458.589
Pulverize ['region_3'] 89.714
Go to ['region_3', 'region_5'] 528.820
Pulverize ['region_5'] 89.714
Go to base ['region_5', 'base_4'] 319.414
Recharge Battery ['base_4'] 43.016
Go to ['base_4', 'region_10'] 482.677
Pulverize ['region_10'] 89.714
Go to ['region_10', 'region_9'] 105.170
Pulverize ['region_9'] 89.714
Go to ['region_9', 'region_12'] 170.199
Pulverize ['region_12'] 89.714
Go to base ['region_12', 'base_4'] 536.431
Go to ['base_4', 'region_4'] 549.106
Pulverize ['region_4'] 89.714
Go to base ['region_4', 'base_4'] 549.106
Recharge Battery ['base_4'] 53.952
Go to ['base_4', 'region_6'] 193.845
Pulverize ['region_6'] 89.714
Go to ['region_6', 'region_8'] 541.957
Pulverize ['region_8'] 89.714
",0,journal,9,1,1,1.62,5984.5740000000005,20946.009000000002
40111,"Go to ['base_1', 'region_6'] 441.054
Pulverize ['region_6'] 89.714
Go to ['region_6', 'region_1'] 668.243
Pulverize ['region_1'] 89.714
Go to ['region_1', 'region_10'] 996.740
Go to base ['region_10', 'base_1'] 608.809
Recharge Battery ['base_1'] 56.750
Go to ['base_1', 'region_12'] 574.157
Pulverize ['region_12'] 89.714
Go to base ['region_12', 'base_4'] 536.431
Go to ['base_4', 'region_3'] 212.943
Pulverize ['region_3'] 89.714
Go to ['region_3', 'region_10'] 693.300
Pulverize ['region_10'] 89.714
Go to base ['region_10', 'base_1'] 608.809
Recharge Battery ['base_1'] 56.760
Go to ['base_1', 'region_5'] 535.660
Pulverize ['region_5'] 89.714
Go to base ['region_5', 'base_4'] 319.414
Go to ['base_4', 'region_4'] 549.106
Pulverize ['region_4'] 89.714
Go to ['region_4', 'region_8'] 193.111
Pulverize ['region_8'] 89.714
Go to base ['region_8', 'base_1'] 827.331
Recharge Battery ['base_1'] 52.819
Go to ['base_1', 'region_9'] 570.669
Pulverize ['region_9'] 89.714
Go to base ['region_9', 'base_1'] 570.669
",0,journal,10,2,1,0.82,9910.201,34685.703499999996
