-22.005932659261315;-47.89870963188315;2.0
-22.005933739049137;-47.89870750029355;2.0
-22.00593643851869;-47.89870100863429;2.0
-22.005939767864476;-47.898690641357575;2.0
-22.00594246733403;-47.898676979806005;2.0
-22.005943547121852;-47.89866138044571;2.0
-22.005942287369393;-47.898645005961924;2.0
-22.005939137988246;-47.89862940660162;2.0
-22.00593535873087;-47.898616520173555;2.0
-22.00593229933204;-47.898608381376874;2.0
-22.005931039579583;-47.89860566844465;2.0
-22.005931039579583;-47.89860566844465;2.0
-22.005929779827124;-47.89860295551242;2.0
-22.005926720428295;-47.898595591839246;2.0
-22.00592294117092;-47.89858425565816;2.0
-22.005919431860498;-47.89856962520223;2.0
-22.005916732390947;-47.89855286315669;2.0
-22.005916192497036;-47.89853532598766;2.0
-22.005919071931224;-47.89851972662736;2.0
-22.005924920781926;-47.8985089717889;2.0
-22.005931309526538;-47.89850344903401;2.0
-22.00593418896073;-47.8985020925679;2.0
-22.00593418896073;-47.8985020925679;2.0
-22.005936978412603;-47.898501995677464;2.0
-22.005944716891992;-47.898501705006154;2.0
-22.005955604752526;-47.898501414334845;2.0
-22.005968112294795;-47.898501123663536;2.0
-22.00598124971329;-47.89850092988266;2.0
-22.00599438713179;-47.89850063921135;2.0
-22.006006984656374;-47.89850034854004;2.0
-22.006017512587636;-47.89850005786873;2.0
-22.006024261261523;-47.89849986408786;2.0
-22.006026510819485;-47.89849967030698;2.0
