-22.005925760251090;-47.89864303990341;10.0
-22.005927739862095;-47.89863916427493;10.0
-22.005933228783523;-47.89862802184303;10.0
-22.005941237209864;-47.89861038773342;10.0
-22.005950865317942;-47.89858713396250;10.0
-22.005961123302250;-47.89855922943740;10.0
-22.005970751410324;-47.89852754617453;10.0
-22.005978939801306;-47.89849314997171;10.0
-22.005985058598963;-47.89845681595465;10.0
-22.005988657891702;-47.89841999748403;10.0
-22.005989017820976;-47.89838337279484;10.0
-22.005985958422148;-47.89834800768490;10.0
-22.005979299730580;-47.89831516173348;10.0
-22.005969221710910;-47.89828599762912;10.0
-22.005957434027190;-47.89826148427895;10.0
-22.005946186237380;-47.89824259059008;10.0
-22.005937817881760;-47.89823047925106;10.0
-22.005934668500620;-47.89822631295044;10.0
