-22.00592589389599;-47.89880414824497;20.000000000000000
-22.00591375220925;-47.89813334344566;20.000000000000000
-22.00674279481214;-47.89809019838250;20.000000000000000
-22.00678741128907;-47.89876364967682;20.000000000000000
-22.00592589389599;-47.89880414824497;20.000000000000000
-22.00591375220925;-47.89813334344566;20.000000000000000
-22.00674279481214;-47.89809019838250;20.000000000000000
-22.00678741128907;-47.89876364967682;20.000000000000000
-22.00592589389599;-47.89880414824497;20.000000000000000
-22.00591375220925;-47.89813334344566;20.000000000000000
-22.00674279481214;-47.89809019838250;20.000000000000000
-22.00678741128907;-47.89876364967682;20.000000000000000
-22.00592589389599;-47.89880414824497;20.000000000000000
-22.00630513829612;-47.89845392652599;20.000000000000000
