-22.00601058;-47.89870056;10.00
-22.00600777;-47.89870056;10.00
-22.00600496;-47.89870056;10.00
-22.00600214;-47.89870056;10.00
-22.00599933;-47.89870056;10.00
-22.00599652;-47.89870056;10.00
-22.00599371;-47.89870056;10.00
-22.00599090;-47.89870056;10.00
-22.00598808;-47.89870056;10.00
-22.00598527;-47.89870056;10.00
-22.00598246;-47.89870056;10.00
-22.00597965;-47.89870056;10.00
-22.00597684;-47.89870056;10.00
-22.00597402;-47.89870056;10.00
-22.00597121;-47.89870056;10.00
-22.00596840;-47.89870056;10.00
-22.00596559;-47.89870056;10.00
-22.00596278;-47.89870056;10.00
-22.00595997;-47.89870056;10.00
-22.00595715;-47.89870056;10.00
-22.00595434;-47.89870056;10.00
-22.00595153;-47.89870056;10.00
-22.00594872;-47.89870056;10.00
-22.00594591;-47.89870056;10.00
-22.00594309;-47.89870056;10.00
-22.00594028;-47.89870056;10.00
-22.00593747;-47.89870056;10.00
-22.00593466;-47.89870056;10.00
-22.00593185;-47.89870056;10.00
-22.00592903;-47.89870056;10.00
-22.00592622;-47.89870056;10.00
-22.00592341;-47.89870056;10.00
-22.00592060;-47.89870056;10.00
-22.00591779;-47.89870056;10.00
-22.00591497;-47.89870056;10.00
-22.00591216;-47.89870056;10.00
-22.00590935;-47.89870056;10.00
-22.00590654;-47.89870056;10.00
-22.00590373;-47.89870056;10.00
-22.00590091;-47.89870056;10.00
-22.00589810;-47.89870056;10.00
-22.00589529;-47.89870056;10.00
-22.00589248;-47.89870056;10.00
-22.00588967;-47.89870056;10.00
-22.00588685;-47.89870056;10.00
-22.00588404;-47.89870056;10.00
-22.00588123;-47.89870056;10.00
-22.00587842;-47.89870056;10.00
-22.00587561;-47.89870056;10.00
-22.00587279;-47.89870056;10.00
-22.00586998;-47.89870056;10.00
-22.00586717;-47.89870056;10.00
-22.00586436;-47.89870056;10.00
-22.00586155;-47.89870056;10.00
-22.00585873;-47.89870056;10.00
-22.00585592;-47.89870056;10.00
-22.00585311;-47.89870056;10.00
-22.00585030;-47.89870056;10.00
-22.00584749;-47.89870056;10.00
-22.00584468;-47.89870056;10.00
-22.00584186;-47.89870056;10.00
-22.00583905;-47.89870056;10.00
-22.00583624;-47.89870056;10.00
-22.00583343;-47.89870056;10.00
-22.00583062;-47.89870056;10.00
-22.00583202;-47.89869794;10.00
-22.00583343;-47.89869532;10.00
-22.00583483;-47.89869270;10.00
-22.00583624;-47.89869008;10.00
-22.00583765;-47.89868745;10.00
-22.00583905;-47.89868483;10.00
-22.00584046;-47.89868221;10.00
-22.00584186;-47.89867959;10.00
-22.00584327;-47.89867696;10.00
-22.00584468;-47.89867434;10.00
-22.00584608;-47.89867172;10.00
-22.00584749;-47.89866910;10.00
-22.00584889;-47.89866648;10.00
-22.00585030;-47.89866385;10.00
-22.00585171;-47.89866123;10.00
-22.00585311;-47.89865861;10.00
-22.00585452;-47.89865599;10.00
-22.00585592;-47.89865337;10.00
-22.00585733;-47.89865074;10.00
-22.00585873;-47.89864812;10.00
-22.00586014;-47.89864550;10.00
-22.00586155;-47.89864288;10.00
-22.00586295;-47.89864025;10.00
-22.00586436;-47.89863763;10.00
-22.00586576;-47.89863501;10.00
-22.00586717;-47.89863239;10.00
-22.00586858;-47.89862977;10.00
-22.00586998;-47.89862714;10.00
-22.00587139;-47.89862452;10.00
-22.00587279;-47.89862190;10.00
-22.00587420;-47.89861928;10.00
-22.00587561;-47.89861665;10.00
-22.00587701;-47.89861403;10.00
-22.00587842;-47.89861141;10.00
-22.00587982;-47.89860879;10.00
-22.00588123;-47.89860617;10.00
-22.00588264;-47.89860354;10.00
-22.00588404;-47.89860092;10.00
-22.00588545;-47.89859830;10.00
-22.00588685;-47.89859568;10.00
-22.00588826;-47.89859306;10.00
-22.00588967;-47.89859043;10.00
-22.00589107;-47.89858781;10.00
-22.00589248;-47.89858519;10.00
-22.00589388;-47.89858257;10.00
-22.00589529;-47.89857994;10.00
-22.00589670;-47.89857732;10.00
-22.00589810;-47.89857470;10.00
-22.00589951;-47.89857208;10.00
-22.00590091;-47.89856946;10.00
-22.00590232;-47.89856683;10.00
-22.00590373;-47.89856421;10.00
-22.00590513;-47.89856159;10.00
-22.00590654;-47.89855897;10.00
-22.00590794;-47.89855634;10.00
-22.00590935;-47.89855372;10.00
-22.00591076;-47.89855110;10.00
-22.00591216;-47.89854848;10.00
