           lng            lat            alt
 -50.355750182  -12.823634000         15.000
 -50.355694846  -12.822950000         14.900
 -50.355584175  -12.821564000         14.800
 -50.355473504  -12.820178000         14.700
 -50.355362833  -12.818792000         14.600
 -50.355252162  -12.817406000         14.500
 -50.355141491  -12.816020000         14.400
 -50.355030820  -12.814634000         14.300
 -50.354920149  -12.813230000         14.200
 -50.354809477  -12.811844000         14.100
 -50.354698806  -12.810458000         14.000
 -50.354588135  -12.809072000         13.900
 -50.354477464  -12.807686000         13.800
 -50.354366793  -12.806300000         13.700
 -50.354256122  -12.804914000         13.600
 -50.354145451  -12.803528000         13.500
 -50.354034780  -12.802142000         13.400
 -50.353924109  -12.800756000         13.300
 -50.353813438  -12.799370000         13.200
 -50.353702767  -12.797984000         13.100
 -50.353647431  -12.797282000         13.000
