           lng            lat            alt
 -50.352983405  -12.801530000         15.000
 -50.352577611  -12.801332000         14.900
 -50.351729133  -12.800954000         14.800
 -50.350880655  -12.800558000         14.700
 -50.350032176  -12.800180000         14.600
 -50.349183698  -12.799784000         14.500
 -50.348353665  -12.799406000         14.400
 -50.347505187  -12.799010000         14.300
 -50.346656709  -12.798632000         14.200
 -50.345808231  -12.798254000         14.100
 -50.344959752  -12.797858000         14.000
 -50.344129719  -12.797480000         13.900
 -50.343281241  -12.797084000         13.800
 -50.342432763  -12.796706000         13.700
 -50.341584285  -12.796310000         13.600
 -50.340735806  -12.795932000         13.500
 -50.339905773  -12.795536000         13.400
 -50.339057295  -12.795158000         13.300
 -50.338208817  -12.794762000         13.200
 -50.337360339  -12.794384000         13.100
 -50.336936100  -12.794186000         13.000
