           lng            lat            alt
 -50.341012484  -12.800090000         15.000
 -50.341344497  -12.800126000         14.900
 -50.341971633  -12.800198000         14.800
 -50.342598769  -12.800270000         14.700
 -50.343225906  -12.800360000         14.600
 -50.343853042  -12.800432000         14.500
 -50.344480178  -12.800504000         14.400
 -50.345107314  -12.800576000         14.300
 -50.345752895  -12.800666000         14.200
 -50.346380031  -12.800738000         14.100
 -50.347007167  -12.800810000         14.000
 -50.347634303  -12.800882000         13.900
 -50.348261439  -12.800954000         13.800
 -50.348888575  -12.801044000         13.700
 -50.349534157  -12.801116000         13.600
 -50.350161293  -12.801188000         13.500
 -50.350788429  -12.801260000         13.400
 -50.351415565  -12.801350000         13.300
 -50.352042701  -12.801422000         13.200
 -50.352669837  -12.801494000         13.100
 -50.352983405  -12.801530000         13.000
