           lng            lat            alt
 -50.336936100  -12.794186000         15.000
 -50.337434120  -12.794960000         14.900
 -50.338430159  -12.796508000         14.800
 -50.339407754  -12.798056000         14.700
 -50.340403793  -12.799604000         14.600
 -50.341399833  -12.801170000         14.500
 -50.342377427  -12.802718000         14.400
 -50.343373467  -12.804266000         14.300
 -50.344369507  -12.805814000         14.200
 -50.345347101  -12.807362000         14.100
 -50.346343141  -12.808910000         14.000
 -50.347339180  -12.810458000         13.900
 -50.348316775  -12.812006000         13.800
 -50.349312814  -12.813572000         13.700
 -50.350308854  -12.815120000         13.600
 -50.351286448  -12.816668000         13.500
 -50.352282488  -12.818216000         13.400
 -50.353278528  -12.819764000         13.300
 -50.354256122  -12.821312000         13.200
 -50.355252162  -12.822860000         13.100
 -50.355750182  -12.823634000         13.000
