           lng            lat            alt
 -50.336936100  -12.794186000         15.000
 -50.337360339  -12.794384000         14.900
 -50.338208817  -12.794762000         14.800
 -50.339057295  -12.795158000         14.700
 -50.339905773  -12.795536000         14.600
 -50.340735806  -12.795932000         14.500
 -50.341584285  -12.796310000         14.400
 -50.342432763  -12.796706000         14.300
 -50.343281241  -12.797084000         14.200
 -50.344129719  -12.797480000         14.100
 -50.344959752  -12.797858000         14.000
 -50.345808231  -12.798254000         13.900
 -50.346656709  -12.798632000         13.800
 -50.347505187  -12.799010000         13.700
 -50.348353665  -12.799406000         13.600
 -50.349183698  -12.799784000         13.500
 -50.350032176  -12.800180000         13.400
 -50.350880655  -12.800558000         13.300
 -50.351729133  -12.800954000         13.200
 -50.352577611  -12.801332000         13.100
 -50.352983405  -12.801530000         13.000
