           lng            lat            alt
 -50.332066573  -12.791306000         15.000
 -50.332915051  -12.791486000         14.900
 -50.334612007  -12.791846000         14.800
 -50.336308964  -12.792206000         14.700
 -50.337987475  -12.792566000         14.600
 -50.339684431  -12.792926000         14.500
 -50.341381388  -12.793286000         14.400
 -50.343078344  -12.793628000         14.300
 -50.344756855  -12.793988000         14.200
 -50.346453812  -12.794348000         14.100
 -50.348150768  -12.794708000         14.000
 -50.349847725  -12.795068000         13.900
 -50.351526236  -12.795428000         13.800
 -50.353223192  -12.795788000         13.700
 -50.354920149  -12.796148000         13.600
 -50.356617105  -12.796508000         13.500
 -50.358295616  -12.796868000         13.400
 -50.359992573  -12.797228000         13.300
 -50.361689529  -12.797588000         13.200
 -50.363386485  -12.797930000         13.100
 -50.364234964  -12.798110000         13.000
