           lng            lat            alt
 -50.332066573  -12.791306000         15.000
 -50.332693709  -12.792152000         14.900
 -50.333966426  -12.793862000         14.800
 -50.335220698  -12.795554000         14.700
 -50.336493415  -12.797264000         14.600
 -50.337747688  -12.798956000         14.500
 -50.339020405  -12.800666000         14.400
 -50.340274677  -12.802376000         14.300
 -50.341528949  -12.804068000         14.200
 -50.342801666  -12.805778000         14.100
 -50.344055939  -12.807470000         14.000
 -50.345328656  -12.809180000         13.900
 -50.346582928  -12.810872000         13.800
 -50.347855645  -12.812582000         13.700
 -50.349109917  -12.814274000         13.600
 -50.350345744  -12.815984000         13.500
 -50.351544681  -12.817676000         13.400
 -50.352743618  -12.819386000         13.300
 -50.353942554  -12.821078000         13.200
 -50.355141491  -12.822788000         13.100
 -50.355750182  -12.823634000         13.000
