           lng            lat            alt
 -50.355750182  -12.823634000         15.000
 -50.355159936  -12.822842000         14.900
 -50.353979444  -12.821258000         14.800
 -50.352780508  -12.819656000         14.700
 -50.351600016  -12.818072000         14.600
 -50.350419525  -12.816488000         14.500
 -50.349128363  -12.814886000         14.400
 -50.347708084  -12.813302000         14.300
 -50.346287805  -12.811718000         14.200
 -50.344885972  -12.810116000         14.100
 -50.343465693  -12.808532000         14.000
 -50.342045414  -12.806948000         13.900
 -50.340625135  -12.805346000         13.800
 -50.339223302  -12.803762000         13.700
 -50.337803023  -12.802178000         13.600
 -50.336382744  -12.800576000         13.500
 -50.334962466  -12.799064000         13.400
 -50.333560632  -12.797624000         13.300
 -50.332140353  -12.796184000         13.200
 -50.330720075  -12.794744000         13.100
 -50.330019158  -12.794024000         13.000
