           lng            lat            alt
 -50.341012484  -12.800090000         15.000
 -50.341012484  -12.800216000         14.900
 -50.341012484  -12.800450000         14.800
 -50.341012484  -12.800684000         14.700
 -50.340994039  -12.800918000         14.600
 -50.340994039  -12.801152000         14.500
 -50.340994039  -12.801386000         14.400
 -50.340994039  -12.801620000         14.300
 -50.340975594  -12.801854000         14.200
 -50.340975594  -12.802088000         14.100
 -50.340975594  -12.802340000         14.000
 -50.340957149  -12.802574000         13.900
 -50.340957149  -12.802808000         13.800
 -50.340957149  -12.803042000         13.700
 -50.340938703  -12.803276000         13.600
 -50.340938703  -12.803510000         13.500
 -50.340938703  -12.803744000         13.400
 -50.340938703  -12.803978000         13.300
 -50.340920258  -12.804212000         13.200
 -50.340920258  -12.804464000         13.100
 -50.340920258  -12.804572000         13.000
