           lng            lat            alt
 -50.336936100  -12.794186000         15.000
 -50.337046771  -12.794456000         14.900
 -50.337249668  -12.795014000         14.800
 -50.337471010  -12.795554000         14.700
 -50.337673907  -12.796094000         14.600
 -50.337876804  -12.796652000         14.500
 -50.338098146  -12.797192000         14.400
 -50.338301043  -12.797732000         14.300
 -50.338503940  -12.798290000         14.200
 -50.338725282  -12.798830000         14.100
 -50.338928179  -12.799388000         14.000
 -50.339131076  -12.799928000         13.900
 -50.339352418  -12.800468000         13.800
 -50.339555315  -12.801026000         13.700
 -50.339758212  -12.801566000         13.600
 -50.339979554  -12.802106000         13.500
 -50.340182451  -12.802664000         13.400
 -50.340385348  -12.803204000         13.300
 -50.340606690  -12.803762000         13.200
 -50.340809587  -12.804302000         13.100
 -50.340920258  -12.804572000         13.000
