           lng            lat            alt
 -50.353647431  -12.797282000         15.000
 -50.353758102  -12.797318000         14.900
 -50.353997890  -12.797354000         14.800
 -50.354237677  -12.797390000         14.700
 -50.354459019  -12.797426000         14.600
 -50.354698806  -12.797462000         14.500
 -50.354938594  -12.797498000         14.400
 -50.355178381  -12.797534000         14.300
 -50.355399723  -12.797570000         14.200
 -50.355639511  -12.797624000         14.100
 -50.355879298  -12.797660000         14.000
 -50.356119085  -12.797696000         13.900
 -50.356358872  -12.797732000         13.800
 -50.356580215  -12.797768000         13.700
 -50.356820002  -12.797804000         13.600
 -50.357059789  -12.797840000         13.500
 -50.357299577  -12.797876000         13.400
 -50.357520919  -12.797930000         13.300
 -50.357760706  -12.797966000         13.200
 -50.358000493  -12.798002000         13.100
 -50.358111164  -12.798020000         13.000
