           lng            lat            alt
 -50.333007277  -12.792224000         15.000
 -50.333560632  -12.792350000         14.900
 -50.334630452  -12.792620000         14.800
 -50.335718718  -12.792890000         14.700
 -50.336806984  -12.793160000         14.600
 -50.337895249  -12.793430000         14.500
 -50.338983515  -12.793682000         14.400
 -50.340071780  -12.793952000         14.300
 -50.341160046  -12.794222000         14.200
 -50.342229866  -12.794492000         14.100
 -50.343318131  -12.794762000         14.000
 -50.344406397  -12.795032000         13.900
 -50.345494662  -12.795284000         13.800
 -50.346582928  -12.795554000         13.700
 -50.347671194  -12.795824000         13.600
 -50.348759459  -12.796094000         13.500
 -50.349847725  -12.796364000         13.400
 -50.350917545  -12.796616000         13.300
 -50.352005810  -12.796886000         13.200
 -50.353094076  -12.797156000         13.100
 -50.353647431  -12.797282000         13.000
