           lng            lat            alt
 -50.340920258  -12.804572000         15.000
 -50.341528949  -12.804410000         14.900
 -50.342764776  -12.804068000         14.800
 -50.343982158  -12.803726000         14.700
 -50.345217985  -12.803384000         14.600
 -50.346435367  -12.803042000         14.500
 -50.347671194  -12.802700000         14.400
 -50.348888575  -12.802358000         14.300
 -50.350124402  -12.802034000         14.200
 -50.351341784  -12.801692000         14.100
 -50.352577611  -12.801350000         14.000
 -50.353794993  -12.801008000         13.900
 -50.355030820  -12.800666000         13.800
 -50.356248201  -12.800324000         13.700
 -50.357484028  -12.799982000         13.600
 -50.358701410  -12.799640000         13.500
 -50.359937237  -12.799298000         13.400
 -50.361154619  -12.798974000         13.300
 -50.362390446  -12.798632000         13.200
 -50.363607828  -12.798290000         13.100
 -50.364234964  -12.798110000         13.000
