           lng            lat            alt
 -50.332066573  -12.791306000         15.000
 -50.332306360  -12.791540000         14.900
 -50.332767489  -12.792008000         14.800
 -50.333247064  -12.792458000         14.700
 -50.333726639  -12.792926000         14.600
 -50.334187768  -12.793394000         14.500
 -50.334667343  -12.793844000         14.400
 -50.335128472  -12.794312000         14.300
 -50.335608047  -12.794780000         14.200
 -50.336069176  -12.795230000         14.100
 -50.336548751  -12.795698000         14.000
 -50.337009880  -12.796166000         13.900
 -50.337489455  -12.796616000         13.800
 -50.337950585  -12.797084000         13.700
 -50.338430159  -12.797552000         13.600
 -50.338891289  -12.798002000         13.500
 -50.339370863  -12.798470000         13.400
 -50.339850438  -12.798938000         13.300
 -50.340311567  -12.799388000         13.200
 -50.340791142  -12.799856000         13.100
 -50.341012484  -12.800090000         13.000
