           lng            lat            alt
 -50.364234964  -12.798110000         15.000
 -50.363331150  -12.798002000         14.900
 -50.361523522  -12.797786000         14.800
 -50.359734340  -12.797570000         14.700
 -50.357926713  -12.797354000         14.600
 -50.356119085  -12.797138000         14.500
 -50.354329903  -12.796940000         14.400
 -50.352522275  -12.796724000         14.300
 -50.350714648  -12.796508000         14.200
 -50.348925466  -12.796292000         14.100
 -50.347117838  -12.796076000         14.000
 -50.345310211  -12.795860000         13.900
 -50.343521028  -12.795644000         13.800
 -50.341713401  -12.795428000         13.700
 -50.339924219  -12.795212000         13.600
 -50.338116591  -12.794996000         13.500
 -50.336308964  -12.794780000         13.400
 -50.334519781  -12.794564000         13.300
 -50.332712154  -12.794348000         13.200
 -50.330904526  -12.794132000         13.100
 -50.330019158  -12.794024000         13.000
