-22.001694414275370;-47.93321387891910;12.0
-22.001700533073024;-47.93320738744887;12.0
-22.001718529536720;-47.93319285430655;12.0
-22.001742464833434;-47.93317686784999;12.0
-22.001766400130148;-47.93316097828105;12.0
-22.001790425409180;-47.93314499182449;12.0
-22.001814360705897;-47.93312900536794;12.0
-22.001838296002610;-47.93311214692284;12.0
-22.001862231299324;-47.93309441648920;12.0
-22.001886256578356;-47.93307668605557;12.0
-22.001910191875070;-47.93305885873432;12.0
-22.001934127171786;-47.93304112830069;12.0
-22.001958062468500;-47.93302339786705;12.0
-22.001982087747532;-47.93300557054580;12.0
-22.002006023044245;-47.93298784011217;12.0
-22.002029958340960;-47.93297001279092;12.0
-22.002047864822337;-47.93295228235728;12.0
-22.002056053213316;-47.93293455192365;12.0
-22.002058302771278;-47.93291672460240;12.0
-22.002058302771278;-47.93289899416877;12.0
-22.002058302771278;-47.93288126373513;12.0
-22.002058302771278;-47.93286343641388;12.0
-22.002058302771278;-47.93284570598025;12.0
-22.002058302771278;-47.93282797554661;12.0
-22.002058302771278;-47.93281257041575;12.0
-22.002058302771278;-47.93280598205789;12.0
-22.002058300000000;-47.93280598000000;12.0
-22.002030750000000;-47.93280008000000;12.0
-22.002007400000000;-47.93278328000000;12.0
-22.001991800000000;-47.93275813000000;12.0
-22.001986320000000;-47.93272847000000;12.0
-22.001991800000000;-47.93269881000000;12.0
-22.002007400000000;-47.93267366000000;12.0
-22.002030750000000;-47.93265686000000;12.0
-22.002058300000000;-47.93265096000000;12.0
-22.002085850000000;-47.93265686000000;12.0
-22.002109200000000;-47.93267366000000;12.0
-22.002124810000000;-47.93269881000000;12.0
-22.002130290000000;-47.93272847000000;12.0
-22.002124810000000;-47.93275813000000;12.0
-22.002109200000000;-47.93278328000000;12.0
-22.002085850000000;-47.93280008000000;12.0
-22.002058300000000;-47.93280598000000;12.0
-22.002033772861200;-47.93252150919130;12.0
-22.001938885444600;-47.93251899795560;12.0
-22.001940210523900;-47.93244965598300;12.0
-22.002127427374000;-47.93245928128060;12.0
-22.002127427031700;-47.93239216016630;12.0
-22.001940210122000;-47.93238030260930;12.0
-22.001938884246300;-47.93231207837900;12.0
-22.002126310350200;-47.93232724067650;12.0
-22.002125192451000;-47.93226572722630;12.0
-22.002031375927900;-47.93225772363090;12.0
-22.002031398058055;-47.93225769504184;12.0
-22.002024019507942;-47.93225769504184;12.0
-22.002003773486283;-47.93225769504184;12.0
-22.001978128525520;-47.93225769504184;12.0
-22.001952393582435;-47.93225769504184;12.0
-22.001926748621670;-47.93225769504184;12.0
-22.001901103660906;-47.93225769504184;12.0
-22.001875368717823;-47.93225769504184;12.0
-22.001849723757054;-47.93225769504184;12.0
-22.001823988813970;-47.93225769504184;12.0
-22.001798343853206;-47.93225769504184;12.0
-22.001772698892440;-47.93226350829877;12.0
-22.001746963949360;-47.93227503792501;12.0
-22.001721318988594;-47.93228666443887;12.0
-22.001695584045510;-47.93230245712019;12.0
-22.001669939084746;-47.93232474127175;12.0
-22.001649423116130;-47.93234925383848;12.0
-22.001634036139674;-47.93237366951758;12.0
-22.001618649163213;-47.93239808519669;12.0
-22.001603262186755;-47.93242250087579;12.0
-22.001587875210294;-47.93244701344250;12.0
-22.001572488233837;-47.93247142912161;12.0
-22.001557101257376;-47.93249584480071;12.0
-22.001541714280920;-47.93252035736743;12.0
-22.001526687233730;-47.93254050999145;12.0
-22.001519308683620;-47.93254845477592;12.0
