-22.0060105801367;-47.8987005643903;3.00
-22.0060035601367;-47.8987003843903;3.00
-22.0059965401367;-47.8987000243903;3.00
-22.0059893401368;-47.8986993043903;3.00
-22.0059825001367;-47.8986984043903;3.00
-22.0059754801367;-47.8986971443903;3.00
-22.0059686401367;-47.8986955243903;3.00
-22.0059618001367;-47.8986937243903;3.00
-22.0059549601367;-47.8986917443903;3.00
-22.0059483001367;-47.8986894043903;3.00
-22.0059416401368;-47.8986868843903;3.00
-22.0059351601367;-47.8986840043903;3.00
-22.0059288601367;-47.8986809443903;3.00
-22.0059225601367;-47.8986775243903;3.00
-22.0059166201367;-47.8986741043903;3.00
-22.0059105001368;-47.8986701443903;3.00
-22.0059047401367;-47.8986661843903;3.00
-22.0058991601367;-47.8986618643903;3.00
-22.0058937601368;-47.8986573643903;3.00
-22.0058883601367;-47.8986526843903;3.00
-22.0058833201367;-47.8986478243903;3.00
-22.0058784601367;-47.8986427843903;3.00
-22.0058737801367;-47.8986373843903;3.00
-22.0058692801368;-47.8986319843903;3.00
-22.0058649601367;-47.8986264043903;3.00
-22.0058610001367;-47.8986206443903;3.00
-22.0058570401368;-47.8986145243903;3.00
-22.0058536201367;-47.8986085843903;3.00
-22.0058502001367;-47.8986022843903;3.00
-22.0058471401367;-47.8985959843903;3.00
-22.0058442601367;-47.8985895043903;3.00
-22.0058417401367;-47.8985828443903;3.00
-22.0058394001367;-47.8985761843903;3.00
-22.0058374201367;-47.8985693443903;3.00
-22.0058356201367;-47.8985625043903;3.00
-22.0058340001367;-47.8985556643903;3.00
-22.0058327401367;-47.8985486443903;3.00
-22.0058318401367;-47.8985418043903;3.00
-22.0058311201368;-47.8985346043903;3.00
-22.0058307601367;-47.8985275843903;3.00
-22.0058305801367;-47.8985205643903;3.00
-22.0058307601367;-47.8985135443903;3.00
-22.0058311201368;-47.8985065243903;3.00
-22.0058318401367;-47.8984993243903;3.00
-22.0058327401367;-47.8984924843903;3.00
-22.0058340001367;-47.8984854643903;3.00
-22.0058356201367;-47.8984786243903;3.00
-22.0058374201367;-47.8984717843903;3.00
-22.0058394001367;-47.8984649443903;3.00
-22.0058417401367;-47.8984582843903;3.00
-22.0058442601367;-47.8984516243903;3.00
-22.0058471401367;-47.8984451443903;3.00
-22.0058502001367;-47.8984388443903;3.00
-22.0058536201367;-47.8984325443903;3.00
-22.0058570401368;-47.8984266043903;3.00
-22.0058610001367;-47.8984204843903;3.00
-22.0058649601367;-47.8984147243903;3.00
-22.0058692801368;-47.8984091443903;3.00
-22.0058737801367;-47.8984037443903;3.00
-22.0058784601367;-47.8983983443903;3.00
-22.0058833201367;-47.8983933043903;3.00
-22.0058883601367;-47.8983884443903;3.00
-22.0058937601368;-47.8983837643903;3.00
-22.0058991601367;-47.8983792643903;3.00
