-22.00601058;-47.89870056;10.00
-22.00596559;-47.89870056;10.00
-22.00592060;-47.89870056;10.00
-22.00587561;-47.89870056;10.00
-22.00583062;-47.89870056;10.00
-22.00583062;-47.89865212;10.00
-22.00583062;-47.89860367;10.00
-22.00583062;-47.89855523;10.00
-22.00583062;-47.89850678;10.00
-22.00587561;-47.89850678;10.00
-22.00592060;-47.89850678;10.00
-22.00596559;-47.89850678;10.00
-22.00601058;-47.89850678;10.00
-22.00601058;-47.89855523;10.00
-22.00601058;-47.89860367;10.00
-22.00601058;-47.89865212;10.00
-22.00601058;-47.89870056;10.00
